Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Year,Day,Hour,,,,
618,City,268,Trip Completed,11-07-2016 12:01,11-07-2016 13:03,2016,Monday,,,,,
1595,Airport,268,Trip Completed,12-07-2016 06:34,12-07-2016 07:10,2016,Tuesday,,,,,
2087,Airport,268,Trip Completed,12-07-2016 15:49,12-07-2016 16:56,2016,Tuesday,,,,,
3334,Airport,268,Trip Completed,13-07-2016 12:35,13-07-2016 13:30,2016,Wednesday,,,,,
3950,City,268,Trip Completed,13-07-2016 22:41,13-07-2016 23:34,2016,Wednesday,,,,,
4378,City,268,Trip Completed,14-07-2016 07:36,14-07-2016 08:22,2016,Thursday,,,,,
4714,City,268,Trip Completed,14-07-2016 13:30,14-07-2016 14:04,2016,Thursday,,,,,
4777,City,268,Trip Completed,14-07-2016 16:21,14-07-2016 16:52,2016,Thursday,,,,,
5619,Airport,268,Trip Completed,15-07-2016 06:30,15-07-2016 07:39,2016,Friday,,,,,
6649,Airport,268,Trip Completed,15-07-2016 22:07,15-07-2016 23:23,2016,Friday,,,,,
596,City,269,Trip Completed,11-07-2016 11:30,11-07-2016 12:28,2016,Monday,,,,,
910,Airport,269,Trip Completed,11-07-2016 18:21,11-07-2016 19:01,2016,Monday,,,,,
1751,Airport,269,Trip Completed,12-07-2016 08:39,12-07-2016 09:29,2016,Tuesday,,,,,
1952,City,269,Trip Completed,12-07-2016 11:30,12-07-2016 12:21,2016,Tuesday,,,,,
2814,City,269,Trip Completed,13-07-2016 05:09,13-07-2016 06:08,2016,Wednesday,,,,,
3425,City,269,Trip Completed,13-07-2016 15:52,13-07-2016 16:23,2016,Wednesday,,,,,
4525,Airport,269,Trip Completed,14-07-2016 09:27,14-07-2016 10:18,2016,Thursday,,,,,
4661,City,269,Trip Completed,14-07-2016 12:20,14-07-2016 12:57,2016,Thursday,,,,,
5533,City,269,Trip Completed,15-07-2016 05:20,15-07-2016 06:25,2016,Friday,,,,,
6101,City,269,Trip Completed,15-07-2016 14:52,15-07-2016 16:03,2016,Friday,,,,,
95,Airport,270,Trip Completed,11-07-2016 04:54,11-07-2016 06:03,2016,Monday,,,,,
944,City,270,Trip Completed,11-07-2016 18:35,11-07-2016 19:09,2016,Monday,,,,,
1066,Airport,270,Trip Completed,11-07-2016 19:58,11-07-2016 20:51,2016,Monday,,,,,
1592,City,270,Trip Completed,12-07-2016 06:37,12-07-2016 07:48,2016,Tuesday,,,,,
2461,Airport,270,Trip Completed,12-07-2016 20:32,12-07-2016 21:32,2016,Tuesday,,,,,
3039,Airport,270,Trip Completed,13-07-2016 07:34,13-07-2016 08:14,2016,Wednesday,,,,,
3768,City,270,Trip Completed,13-07-2016 20:39,13-07-2016 21:24,2016,Wednesday,,,,,
4277,City,270,Trip Completed,14-07-2016 06:22,14-07-2016 07:19,2016,Thursday,,,,,
4658,City,270,Trip Completed,14-07-2016 12:08,14-07-2016 13:05,2016,Thursday,,,,,
6111,City,270,Trip Completed,15-07-2016 15:03,15-07-2016 16:15,2016,Friday,,,,,
559,City,271,Trip Completed,11-07-2016 10:14,11-07-2016 11:03,2016,Monday,,,,,
860,City,271,Trip Completed,11-07-2016 17:56,11-07-2016 18:39,2016,Monday,,,,,
1724,City,271,Trip Completed,12-07-2016 08:19,12-07-2016 09:27,2016,Tuesday,,,,,
4409,City,271,Trip Completed,14-07-2016 08:10,14-07-2016 09:17,2016,Thursday,,,,,
5534,City,271,Trip Completed,15-07-2016 05:20,15-07-2016 05:54,2016,Friday,,,,,
5908,Airport,271,Trip Completed,15-07-2016 09:56,15-07-2016 11:08,2016,Friday,,,,,
597,Airport,272,Trip Completed,11-07-2016 11:30,11-07-2016 12:12,2016,Monday,,,,,
1417,City,272,Trip Completed,12-07-2016 03:37,12-07-2016 04:09,2016,Tuesday,,,,,
1714,Airport,272,Trip Completed,12-07-2016 08:14,12-07-2016 09:22,2016,Tuesday,,,,,
1919,City,272,Trip Completed,12-07-2016 10:59,12-07-2016 12:13,2016,Tuesday,,,,,
3256,Airport,272,Trip Completed,13-07-2016 10:08,13-07-2016 10:48,2016,Wednesday,,,,,
5286,City,272,Trip Completed,14-07-2016 21:40,14-07-2016 22:28,2016,Thursday,,,,,
5526,City,272,Trip Completed,15-07-2016 05:19,15-07-2016 06:13,2016,Friday,,,,,
5905,Airport,272,Trip Completed,15-07-2016 09:51,15-07-2016 10:29,2016,Friday,,,,,
6231,Airport,272,Trip Completed,15-07-2016 17:45,15-07-2016 18:24,2016,Friday,,,,,
258,Airport,273,Trip Completed,11-07-2016 06:36,11-07-2016 07:19,2016,Monday,,,,,
723,City,273,Trip Completed,11-07-2016 15:03,11-07-2016 15:54,2016,Monday,,,,,
930,City,273,Trip Completed,11-07-2016 18:27,11-07-2016 19:08,2016,Monday,,,,,
1498,City,273,Trip Completed,12-07-2016 05:30,12-07-2016 06:15,2016,Tuesday,,,,,
2553,Airport,273,Trip Completed,12-07-2016 21:23,12-07-2016 22:44,2016,Tuesday,,,,,
3777,Airport,273,Trip Completed,13-07-2016 20:47,13-07-2016 21:28,2016,Wednesday,,,,,
3914,City,273,Trip Completed,13-07-2016 22:09,13-07-2016 22:40,2016,Wednesday,,,,,
4114,City,273,Trip Completed,14-07-2016 04:04,14-07-2016 04:42,2016,Thursday,,,,,
5703,Airport,273,Trip Completed,15-07-2016 07:27,15-07-2016 08:23,2016,Friday,,,,,
5888,City,273,Trip Completed,15-07-2016 09:38,15-07-2016 10:35,2016,Friday,,,,,
6042,Airport,273,Trip Completed,15-07-2016 13:09,15-07-2016 14:30,2016,Friday,,,,,
6150,Airport,273,Trip Completed,15-07-2016 16:21,15-07-2016 17:20,2016,Friday,,,,,
410,City,274,Trip Completed,11-07-2016 08:34,11-07-2016 09:25,2016,Monday,,,,,
610,Airport,274,Trip Completed,11-07-2016 11:49,11-07-2016 12:58,2016,Monday,,,,,
719,Airport,274,Trip Completed,11-07-2016 14:52,11-07-2016 15:32,2016,Monday,,,,,
1060,City,274,Trip Completed,11-07-2016 19:50,11-07-2016 20:48,2016,Monday,,,,,
1929,City,274,Trip Completed,12-07-2016 11:18,12-07-2016 12:16,2016,Tuesday,,,,,
2101,City,274,Trip Completed,12-07-2016 16:10,12-07-2016 17:10,2016,Tuesday,,,,,
2282,City,274,Trip Completed,12-07-2016 18:42,12-07-2016 19:45,2016,Tuesday,,,,,
3190,City,274,Trip Completed,13-07-2016 09:28,13-07-2016 10:44,2016,Wednesday,,,,,
3412,City,274,Trip Completed,13-07-2016 15:26,13-07-2016 16:04,2016,Wednesday,,,,,
3725,City,274,Trip Completed,13-07-2016 20:00,13-07-2016 21:13,2016,Wednesday,,,,,
4612,City,274,Trip Completed,14-07-2016 10:41,14-07-2016 11:31,2016,Thursday,,,,,
5033,Airport,274,Trip Completed,14-07-2016 19:16,14-07-2016 20:06,2016,Thursday,,,,,
5764,City,274,Trip Completed,15-07-2016 08:17,15-07-2016 09:01,2016,Friday,,,,,
6750,Airport,274,Trip Completed,15-07-2016 23:51,16-07-2016 00:49,2016,Friday,,,,,
314,Airport,275,Trip Completed,11-07-2016 07:28,11-07-2016 08:15,2016,Monday,,,,,
757,Airport,275,Trip Completed,11-07-2016 16:01,11-07-2016 16:52,2016,Monday,,,,,
2123,City,275,Trip Completed,12-07-2016 16:45,12-07-2016 17:40,2016,Tuesday,,,,,
2824,City,275,Trip Completed,13-07-2016 05:10,13-07-2016 06:29,2016,Wednesday,,,,,
3445,Airport,275,Trip Completed,13-07-2016 16:39,13-07-2016 17:22,2016,Wednesday,,,,,
3690,Airport,275,Trip Completed,13-07-2016 19:43,13-07-2016 20:48,2016,Wednesday,,,,,
5440,Airport,275,Trip Completed,15-07-2016 03:04,15-07-2016 04:04,2016,Friday,,,,,
6090,Airport,275,Trip Completed,15-07-2016 14:31,15-07-2016 15:09,2016,Friday,,,,,
303,Airport,276,Trip Completed,11-07-2016 07:19,11-07-2016 08:01,2016,Monday,,,,,
560,Airport,276,Trip Completed,11-07-2016 10:16,11-07-2016 11:25,2016,Monday,,,,,
1319,City,276,Trip Completed,11-07-2016 22:48,11-07-2016 23:43,2016,Monday,,,,,
1493,Airport,276,Trip Completed,12-07-2016 05:28,12-07-2016 06:22,2016,Tuesday,,,,,
1662,City,276,Trip Completed,12-07-2016 07:27,12-07-2016 08:32,2016,Tuesday,,,,,
2020,City,276,Trip Completed,12-07-2016 13:40,12-07-2016 14:37,2016,Tuesday,,,,,
2407,City,276,Trip Completed,12-07-2016 19:57,12-07-2016 20:47,2016,Tuesday,,,,,
2818,Airport,276,Trip Completed,13-07-2016 05:05,13-07-2016 05:37,2016,Wednesday,,,,,
3827,City,276,Trip Completed,13-07-2016 21:10,13-07-2016 22:09,2016,Wednesday,,,,,
4421,City,276,Trip Completed,14-07-2016 08:16,14-07-2016 09:20,2016,Thursday,,,,,
5673,Airport,276,Trip Completed,15-07-2016 07:05,15-07-2016 07:39,2016,Friday,,,,,
6372,Airport,276,Trip Completed,15-07-2016 19:09,15-07-2016 19:37,2016,Friday,,,,,
6563,City,276,Trip Completed,15-07-2016 21:03,15-07-2016 22:21,2016,Friday,,,,,
579,City,277,Trip Completed,11-07-2016 11:04,11-07-2016 12:02,2016,Monday,,,,,
689,City,277,Trip Completed,11-07-2016 13:45,11-07-2016 14:19,2016,Monday,,,,,
724,Airport,277,Trip Completed,11-07-2016 15:06,11-07-2016 15:42,2016,Monday,,,,,
1499,City,277,Trip Completed,12-07-2016 05:30,12-07-2016 06:18,2016,Tuesday,,,,,
3960,Airport,277,Trip Completed,13-07-2016 22:52,13-07-2016 23:33,2016,Wednesday,,,,,
4919,Airport,277,Trip Completed,14-07-2016 18:16,14-07-2016 18:54,2016,Thursday,,,,,
6334,Airport,277,Trip Completed,15-07-2016 18:43,15-07-2016 19:50,2016,Friday,,,,,
1577,Airport,278,Trip Completed,12-07-2016 06:22,12-07-2016 07:37,2016,Tuesday,,,,,
2197,Airport,278,Trip Completed,12-07-2016 17:53,12-07-2016 18:27,2016,Tuesday,,,,,
2509,City,278,Trip Completed,12-07-2016 21:01,12-07-2016 21:51,2016,Tuesday,,,,,
3514,Airport,278,Trip Completed,13-07-2016 17:42,13-07-2016 18:29,2016,Wednesday,,,,,
4588,City,278,Trip Completed,14-07-2016 10:01,14-07-2016 11:11,2016,Thursday,,,,,
5929,Airport,278,Trip Completed,15-07-2016 10:06,15-07-2016 10:53,2016,Friday,,,,,
6335,City,278,Trip Completed,15-07-2016 18:45,15-07-2016 19:18,2016,Friday,,,,,
375,Airport,279,Trip Completed,11-07-2016 08:07,11-07-2016 09:26,2016,Monday,,,,,
555,City,279,Trip Completed,11-07-2016 10:16,11-07-2016 11:01,2016,Monday,,,,,
622,Airport,279,Trip Completed,11-07-2016 12:01,11-07-2016 13:15,2016,Monday,,,,,
1975,City,279,Trip Completed,12-07-2016 12:17,12-07-2016 13:34,2016,Tuesday,,,,,
2831,Airport,279,Trip Completed,13-07-2016 05:22,13-07-2016 06:26,2016,Wednesday,,,,,
3085,Airport,279,Trip Completed,13-07-2016 08:18,13-07-2016 08:55,2016,Wednesday,,,,,
3418,City,279,Trip Completed,13-07-2016 15:37,13-07-2016 16:45,2016,Wednesday,,,,,
3915,City,279,Trip Completed,13-07-2016 22:08,13-07-2016 23:26,2016,Wednesday,,,,,
4443,Airport,279,Trip Completed,14-07-2016 08:29,14-07-2016 09:40,2016,Thursday,,,,,
5686,City,279,Trip Completed,15-07-2016 07:19,15-07-2016 08:22,2016,Friday,,,,,
6120,Airport,279,Trip Completed,15-07-2016 15:21,15-07-2016 16:06,2016,Friday,,,,,
6274,Airport,279,Trip Completed,15-07-2016 18:18,15-07-2016 19:02,2016,Friday,,,,,
6364,City,279,Trip Completed,15-07-2016 19:11,15-07-2016 19:50,2016,Friday,,,,,
89,City,280,Trip Completed,11-07-2016 04:52,11-07-2016 05:51,2016,Monday,,,,,
805,Airport,280,Trip Completed,11-07-2016 17:19,11-07-2016 18:18,2016,Monday,,,,,
2836,City,280,Trip Completed,13-07-2016 05:20,13-07-2016 06:22,2016,Wednesday,,,,,
3298,City,280,Trip Completed,13-07-2016 11:44,13-07-2016 12:47,2016,Wednesday,,,,,
5506,City,280,Trip Completed,15-07-2016 05:06,15-07-2016 05:41,2016,Friday,,,,,
6159,City,280,Trip Completed,15-07-2016 16:35,15-07-2016 17:23,2016,Friday,,,,,
6492,City,280,Trip Completed,15-07-2016 20:31,15-07-2016 21:18,2016,Friday,,,,,
592,City,281,Trip Completed,11-07-2016 11:18,11-07-2016 11:54,2016,Monday,,,,,
737,Airport,281,Trip Completed,11-07-2016 15:30,11-07-2016 16:04,2016,Monday,,,,,
1108,City,281,Trip Completed,11-07-2016 20:11,11-07-2016 20:53,2016,Monday,,,,,
1387,Airport,281,Trip Completed,12-07-2016 01:33,12-07-2016 02:18,2016,Tuesday,,,,,
2311,Airport,281,Trip Completed,12-07-2016 19:00,12-07-2016 19:56,2016,Tuesday,,,,,
2887,City,281,Trip Completed,13-07-2016 05:50,13-07-2016 06:28,2016,Wednesday,,,,,
3283,City,281,Trip Completed,13-07-2016 10:51,13-07-2016 11:36,2016,Wednesday,,,,,
4341,City,281,Trip Completed,14-07-2016 07:14,14-07-2016 08:26,2016,Thursday,,,,,
5025,Airport,281,Trip Completed,14-07-2016 19:05,14-07-2016 20:08,2016,Thursday,,,,,
5437,Airport,281,Trip Completed,15-07-2016 02:59,15-07-2016 03:57,2016,Friday,,,,,
5652,City,281,Trip Completed,15-07-2016 06:56,15-07-2016 08:07,2016,Friday,,,,,
672,Airport,282,Trip Completed,11-07-2016 13:20,11-07-2016 14:22,2016,Monday,,,,,
1578,Airport,282,Trip Completed,12-07-2016 06:25,12-07-2016 07:42,2016,Tuesday,,,,,
4506,City,282,Trip Completed,14-07-2016 09:09,14-07-2016 10:08,2016,Thursday,,,,,
4762,City,282,Trip Completed,14-07-2016 15:22,14-07-2016 16:19,2016,Thursday,,,,,
6081,City,282,Trip Completed,15-07-2016 14:22,15-07-2016 15:12,2016,Friday,,,,,
6503,City,282,Trip Completed,15-07-2016 20:30,15-07-2016 21:22,2016,Friday,,,,,
649,City,283,Trip Completed,11-07-2016 12:42,11-07-2016 13:16,2016,Monday,,,,,
1040,City,283,Trip Completed,11-07-2016 19:33,11-07-2016 20:15,2016,Monday,,,,,
1461,Airport,283,Trip Completed,12-07-2016 04:58,12-07-2016 06:10,2016,Tuesday,,,,,
2497,City,283,Trip Completed,12-07-2016 20:57,12-07-2016 21:42,2016,Tuesday,,,,,
2758,City,283,Trip Completed,13-07-2016 03:48,13-07-2016 04:21,2016,Wednesday,,,,,
2991,Airport,283,Trip Completed,13-07-2016 07:07,13-07-2016 08:07,2016,Wednesday,,,,,
3458,City,283,Trip Completed,13-07-2016 17:04,13-07-2016 18:02,2016,Wednesday,,,,,
3830,Airport,283,Trip Completed,13-07-2016 21:14,13-07-2016 22:02,2016,Wednesday,,,,,
6685,Airport,283,Trip Completed,15-07-2016 22:34,15-07-2016 23:27,2016,Friday,,,,,
420,City,284,Trip Completed,11-07-2016 08:37,11-07-2016 09:27,2016,Monday,,,,,
662,City,284,Trip Completed,11-07-2016 12:58,11-07-2016 14:02,2016,Monday,,,,,
791,Airport,284,Trip Completed,11-07-2016 16:55,11-07-2016 17:35,2016,Monday,,,,,
1164,City,284,Trip Completed,11-07-2016 20:50,11-07-2016 21:39,2016,Monday,,,,,
2939,City,284,Trip Completed,13-07-2016 06:25,13-07-2016 07:05,2016,Wednesday,,,,,
3867,City,284,Trip Completed,13-07-2016 21:45,13-07-2016 22:24,2016,Wednesday,,,,,
4290,City,284,Trip Completed,14-07-2016 06:36,14-07-2016 07:36,2016,Thursday,,,,,
4400,Airport,284,Trip Completed,14-07-2016 08:01,14-07-2016 08:44,2016,Thursday,,,,,
5100,Airport,284,Trip Completed,14-07-2016 19:58,14-07-2016 20:43,2016,Thursday,,,,,
5956,City,284,Trip Completed,15-07-2016 10:41,15-07-2016 11:44,2016,Friday,,,,,
6701,City,284,Trip Completed,15-07-2016 22:55,15-07-2016 23:37,2016,Friday,,,,,
1,Airport,285,Trip Completed,11-07-2016 00:20,11-07-2016 00:51,2016,Monday,,,,,
1923,City,285,Trip Completed,12-07-2016 11:00,12-07-2016 12:00,2016,Tuesday,,,,,
3804,Airport,285,Trip Completed,13-07-2016 21:00,13-07-2016 21:37,2016,Wednesday,,,,,
4876,Airport,285,Trip Completed,14-07-2016 17:46,14-07-2016 18:23,2016,Thursday,,,,,
5428,Airport,285,Trip Completed,15-07-2016 02:28,15-07-2016 03:04,2016,Friday,,,,,
6452,City,285,Trip Completed,15-07-2016 20:07,15-07-2016 20:48,2016,Friday,,,,,
6703,City,285,Trip Completed,15-07-2016 22:51,15-07-2016 23:37,2016,Friday,,,,,
116,Airport,286,Trip Completed,11-07-2016 05:07,11-07-2016 05:53,2016,Monday,,,,,
761,Airport,286,Trip Completed,11-07-2016 16:11,11-07-2016 17:12,2016,Monday,,,,,
932,City,286,Trip Completed,11-07-2016 18:28,11-07-2016 19:20,2016,Monday,,,,,
1217,City,286,Trip Completed,11-07-2016 21:23,11-07-2016 22:39,2016,Monday,,,,,
1617,Airport,286,Trip Completed,12-07-2016 06:53,12-07-2016 07:23,2016,Tuesday,,,,,
1849,Airport,286,Trip Completed,12-07-2016 09:42,12-07-2016 10:28,2016,Tuesday,,,,,
2055,City,286,Trip Completed,12-07-2016 14:54,12-07-2016 15:43,2016,Tuesday,,,,,
2841,Airport,286,Trip Completed,13-07-2016 05:23,13-07-2016 05:53,2016,Wednesday,,,,,
5983,City,286,Trip Completed,15-07-2016 11:41,15-07-2016 12:12,2016,Friday,,,,,
6016,Airport,286,Trip Completed,15-07-2016 12:31,15-07-2016 13:19,2016,Friday,,,,,
845,City,287,Trip Completed,11-07-2016 17:41,11-07-2016 18:57,2016,Monday,,,,,
1832,Airport,287,Trip Completed,12-07-2016 09:36,12-07-2016 10:08,2016,Tuesday,,,,,
2740,Airport,287,Trip Completed,13-07-2016 02:57,13-07-2016 04:06,2016,Wednesday,,,,,
3622,Airport,287,Trip Completed,13-07-2016 18:57,13-07-2016 20:15,2016,Wednesday,,,,,
3979,City,287,Trip Completed,13-07-2016 23:16,13-07-2016 23:46,2016,Wednesday,,,,,
5749,Airport,287,Trip Completed,15-07-2016 07:59,15-07-2016 08:48,2016,Friday,,,,,
6633,City,287,Trip Completed,15-07-2016 21:57,15-07-2016 22:49,2016,Friday,,,,,
1301,Airport,288,Trip Completed,11-07-2016 22:30,11-07-2016 23:13,2016,Monday,,,,,
2203,City,288,Trip Completed,12-07-2016 17:53,12-07-2016 18:30,2016,Tuesday,,,,,
2569,City,288,Trip Completed,12-07-2016 21:37,12-07-2016 22:07,2016,Tuesday,,,,,
3621,Airport,288,Trip Completed,13-07-2016 18:56,13-07-2016 19:35,2016,Wednesday,,,,,
4051,City,288,Trip Completed,14-07-2016 01:09,14-07-2016 02:09,2016,Thursday,,,,,
4831,City,288,Trip Completed,14-07-2016 17:25,14-07-2016 18:31,2016,Thursday,,,,,
158,City,289,Trip Completed,11-07-2016 05:35,11-07-2016 06:41,2016,Monday,,,,,
1290,City,289,Trip Completed,11-07-2016 22:23,11-07-2016 23:00,2016,Monday,,,,,
2441,City,289,Trip Completed,12-07-2016 20:23,12-07-2016 21:25,2016,Tuesday,,,,,
3681,Airport,289,Trip Completed,13-07-2016 19:31,13-07-2016 20:31,2016,Wednesday,,,,,
4511,Airport,289,Trip Completed,14-07-2016 09:10,14-07-2016 10:18,2016,Thursday,,,,,
4684,City,289,Trip Completed,14-07-2016 12:53,14-07-2016 13:28,2016,Thursday,,,,,
5606,City,289,Trip Completed,15-07-2016 06:09,15-07-2016 07:23,2016,Friday,,,,,
5708,Airport,289,Trip Completed,15-07-2016 07:35,15-07-2016 08:07,2016,Friday,,,,,
5960,Airport,289,Trip Completed,15-07-2016 10:52,15-07-2016 11:29,2016,Friday,,,,,
6014,City,289,Trip Completed,15-07-2016 12:31,15-07-2016 13:22,2016,Friday,,,,,
6193,City,289,Trip Completed,15-07-2016 17:19,15-07-2016 18:06,2016,Friday,,,,,
6635,City,289,Trip Completed,15-07-2016 22:01,15-07-2016 23:04,2016,Friday,,,,,
82,Airport,290,Trip Completed,11-07-2016 04:47,11-07-2016 05:23,2016,Monday,,,,,
2518,Airport,290,Trip Completed,12-07-2016 21:07,12-07-2016 22:10,2016,Tuesday,,,,,
2644,City,290,Trip Completed,12-07-2016 22:39,12-07-2016 23:20,2016,Tuesday,,,,,
3280,Airport,290,Trip Completed,13-07-2016 10:43,13-07-2016 11:23,2016,Wednesday,,,,,
3486,City,290,Trip Completed,13-07-2016 17:23,13-07-2016 18:23,2016,Wednesday,,,,,
5297,City,290,Trip Completed,14-07-2016 21:51,14-07-2016 22:25,2016,Thursday,,,,,
5802,City,290,Trip Completed,15-07-2016 08:43,15-07-2016 09:08,2016,Friday,,,,,
6675,City,290,Trip Completed,15-07-2016 22:21,15-07-2016 23:21,2016,Friday,,,,,
2025,City,291,Trip Completed,12-07-2016 13:56,12-07-2016 14:58,2016,Tuesday,,,,,
2270,City,291,Trip Completed,12-07-2016 18:28,12-07-2016 19:17,2016,Tuesday,,,,,
3701,Airport,291,Trip Completed,13-07-2016 19:46,13-07-2016 20:51,2016,Wednesday,,,,,
4618,City,291,Trip Completed,14-07-2016 11:02,14-07-2016 11:40,2016,Thursday,,,,,
4909,Airport,291,Trip Completed,14-07-2016 18:03,14-07-2016 18:34,2016,Thursday,,,,,
5578,City,291,Trip Completed,15-07-2016 05:48,15-07-2016 06:43,2016,Friday,,,,,
6404,Airport,291,Trip Completed,15-07-2016 19:24,15-07-2016 20:03,2016,Friday,,,,,
6623,City,291,Trip Completed,15-07-2016 21:51,15-07-2016 23:12,2016,Friday,,,,,
6738,Airport,291,Trip Completed,15-07-2016 23:45,16-07-2016 00:35,2016,Friday,,,,,
497,City,292,Trip Completed,11-07-2016 09:33,11-07-2016 10:09,2016,Monday,,,,,
1071,Airport,292,Trip Completed,11-07-2016 19:58,11-07-2016 20:32,2016,Monday,,,,,
1709,City,292,Trip Completed,12-07-2016 08:09,12-07-2016 09:11,2016,Tuesday,,,,,
2348,City,292,Trip Completed,12-07-2016 19:21,12-07-2016 20:26,2016,Tuesday,,,,,
3342,Airport,292,Trip Completed,13-07-2016 12:51,13-07-2016 13:35,2016,Wednesday,,,,,
1008,Airport,293,Trip Completed,11-07-2016 19:05,11-07-2016 20:09,2016,Monday,,,,,
2430,City,293,Trip Completed,12-07-2016 20:12,12-07-2016 20:44,2016,Tuesday,,,,,
3352,City,293,Trip Completed,13-07-2016 13:26,13-07-2016 14:04,2016,Wednesday,,,,,
3748,City,293,Trip Completed,13-07-2016 20:23,13-07-2016 21:26,2016,Wednesday,,,,,
5687,City,293,Trip Completed,15-07-2016 07:15,15-07-2016 08:01,2016,Friday,,,,,
6724,Airport,293,Trip Completed,15-07-2016 23:20,16-07-2016 00:10,2016,Friday,,,,,
152,City,294,Trip Completed,11-07-2016 05:29,11-07-2016 06:16,2016,Monday,,,,,
1207,Airport,294,Trip Completed,11-07-2016 21:23,11-07-2016 22:32,2016,Monday,,,,,
1377,Airport,294,Trip Completed,12-07-2016 00:54,12-07-2016 01:55,2016,Tuesday,,,,,
1606,Airport,294,Trip Completed,12-07-2016 06:45,12-07-2016 07:50,2016,Tuesday,,,,,
1920,City,294,Trip Completed,12-07-2016 10:56,12-07-2016 11:58,2016,Tuesday,,,,,
2856,Airport,294,Trip Completed,13-07-2016 05:34,13-07-2016 06:46,2016,Wednesday,,,,,
3277,City,294,Trip Completed,13-07-2016 10:41,13-07-2016 11:06,2016,Wednesday,,,,,
4501,City,294,Trip Completed,14-07-2016 09:01,14-07-2016 09:51,2016,Thursday,,,,,
5194,City,294,Trip Completed,14-07-2016 20:42,14-07-2016 21:26,2016,Thursday,,,,,
5519,Airport,294,Trip Completed,15-07-2016 05:11,15-07-2016 05:55,2016,Friday,,,,,
6509,City,294,Trip Completed,15-07-2016 20:32,15-07-2016 21:50,2016,Friday,,,,,
476,City,295,Trip Completed,11-07-2016 09:24,11-07-2016 10:02,2016,Monday,,,,,
1052,Airport,295,Trip Completed,11-07-2016 19:42,11-07-2016 20:54,2016,Monday,,,,,
1743,Airport,295,Trip Completed,12-07-2016 08:28,12-07-2016 09:10,2016,Tuesday,,,,,
3157,Airport,295,Trip Completed,13-07-2016 09:02,13-07-2016 09:47,2016,Wednesday,,,,,
5255,Airport,295,Trip Completed,14-07-2016 21:19,14-07-2016 22:09,2016,Thursday,,,,,
6475,City,295,Trip Completed,15-07-2016 20:20,15-07-2016 21:02,2016,Friday,,,,,
477,City,296,Trip Completed,11-07-2016 09:28,11-07-2016 10:41,2016,Monday,,,,,
643,City,296,Trip Completed,11-07-2016 12:35,11-07-2016 13:20,2016,Monday,,,,,
1152,Airport,296,Trip Completed,11-07-2016 20:39,11-07-2016 21:28,2016,Monday,,,,,
1333,City,296,Trip Completed,11-07-2016 23:17,12-07-2016 00:15,2016,Monday,,,,,
1659,City,296,Trip Completed,12-07-2016 07:24,12-07-2016 08:14,2016,Tuesday,,,,,
2657,Airport,296,Trip Completed,12-07-2016 23:11,13-07-2016 00:28,2016,Tuesday,,,,,
2898,Airport,296,Trip Completed,13-07-2016 06:01,13-07-2016 07:04,2016,Wednesday,,,,,
3852,Airport,296,Trip Completed,13-07-2016 21:38,13-07-2016 22:24,2016,Wednesday,,,,,
5342,City,296,Trip Completed,14-07-2016 22:38,14-07-2016 23:21,2016,Thursday,,,,,
5634,Airport,296,Trip Completed,15-07-2016 06:44,15-07-2016 07:10,2016,Friday,,,,,
30,Airport,297,Trip Completed,11-07-2016 02:04,11-07-2016 02:37,2016,Monday,,,,,
195,City,297,Trip Completed,11-07-2016 06:05,11-07-2016 06:52,2016,Monday,,,,,
993,City,297,Trip Completed,11-07-2016 19:00,11-07-2016 19:41,2016,Monday,,,,,
1774,Airport,297,Trip Completed,12-07-2016 08:53,12-07-2016 10:00,2016,Tuesday,,,,,
2648,City,297,Trip Completed,12-07-2016 22:50,12-07-2016 23:44,2016,Tuesday,,,,,
2979,Airport,297,Trip Completed,13-07-2016 06:58,13-07-2016 07:58,2016,Wednesday,,,,,
3676,City,297,Trip Completed,13-07-2016 19:28,13-07-2016 20:30,2016,Wednesday,,,,,
4041,Airport,297,Trip Completed,14-07-2016 00:38,14-07-2016 01:12,2016,Thursday,,,,,
4147,Airport,297,Trip Completed,14-07-2016 04:54,14-07-2016 06:00,2016,Thursday,,,,,
4859,Airport,297,Trip Completed,14-07-2016 17:34,14-07-2016 18:30,2016,Thursday,,,,,
6067,Airport,297,Trip Completed,15-07-2016 13:55,15-07-2016 14:56,2016,Friday,,,,,
1690,Airport,298,Trip Completed,12-07-2016 07:52,12-07-2016 08:56,2016,Tuesday,,,,,
2404,Airport,298,Trip Completed,12-07-2016 20:00,12-07-2016 20:56,2016,Tuesday,,,,,
3313,City,298,Trip Completed,13-07-2016 12:01,13-07-2016 12:55,2016,Wednesday,,,,,
3559,City,298,Trip Completed,13-07-2016 18:16,13-07-2016 19:25,2016,Wednesday,,,,,
4018,Airport,298,Trip Completed,13-07-2016 23:57,14-07-2016 01:02,2016,Wednesday,,,,,
4121,Airport,298,Trip Completed,14-07-2016 04:29,14-07-2016 05:07,2016,Thursday,,,,,
4224,City,298,Trip Completed,14-07-2016 05:49,14-07-2016 06:54,2016,Thursday,,,,,
4810,City,298,Trip Completed,14-07-2016 17:16,14-07-2016 18:01,2016,Thursday,,,,,
5295,City,298,Trip Completed,14-07-2016 21:48,14-07-2016 22:41,2016,Thursday,,,,,
